episode,n_segments,total_len,mean_seg_len
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-06-05/Tue_Jun__6_00:03:45_2023/trajectory.h5,5,269,53.8
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-09-06/Wed_Sep__6_14:32:57_2023/trajectory.h5,8,318,39.75
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-03-08/Wed_Mar__8_14_37_54_2023/trajectory.h5,3,95,31.666666666666668
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-12-01/Fri_Dec__1_16:17:30_2023/trajectory.h5,5,218,43.6
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-12-24/Sun_Dec_24_16:27:24_2023/trajectory.h5,7,291,41.57142857142857
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-10-14/Sat_Oct_14_21:04:44_2023/trajectory.h5,7,282,40.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-08-15/Tue_Aug_15_14:12:41_2023/trajectory.h5,3,96,32.0
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-16/Tue_May_16_15:06:42_2023/trajectory.h5,6,220,36.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-07/Thu_Dec__7_17:40:48_2023/trajectory.h5,10,379,37.9
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-21/Sat_Oct_21_19:38:11_2023/trajectory.h5,4,132,33.0
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-06-05/Mon_Jun__5_23:42:08_2023/trajectory.h5,6,261,43.5
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-10-13/Fri_Oct_13_11:20:04_2023/trajectory.h5,2,92,46.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-15/Sun_Oct_15_19:50:18_2023/trajectory.h5,8,202,25.25
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-16/Fri_Jun_16_17:25:09_2023/trajectory.h5,11,503,45.72727272727273
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-25/Thu_Jan_25_15:33:29_2024/trajectory.h5,9,377,41.888888888888886
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-10/Wed_Jan_10_15:57:28_2024/trajectory.h5,3,123,41.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-05/Wed_Jul__5_01:20:22_2023/trajectory.h5,5,215,43.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-06-22/Thu_Jun_22_16:41:42_2023/trajectory.h5,3,102,34.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-13/Thu_Jul_13_10:51:55_2023/trajectory.h5,5,186,37.2
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-08-10/Thu_Aug_10_09:38:50_2023/trajectory.h5,5,149,29.8
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-02/Sat_Dec__2_17:57:27_2023/trajectory.h5,4,136,34.0
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-25/Thu_May_25_19:11:02_2023/trajectory.h5,2,276,138.0
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-11-03/Fri_Nov__3_15:37:48_2023/trajectory.h5,2,158,79.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-06/Mon_Nov__6_10:38:55_2023/trajectory.h5,5,202,40.4
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-08-17/Thu_Aug_17_15:03:42_2023/trajectory.h5,4,171,42.75
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-21/Fri_Jul_21_11:17:56_2023/trajectory.h5,10,383,38.3
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-01/Mon_May__1_15:48:56_2023/trajectory.h5,3,183,61.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-08-07/Mon_Aug__7_15:55:39_2023/trajectory.h5,4,139,34.75
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-12-19/Tue_Dec_19_10:13:16_2023/trajectory.h5,4,291,72.75
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-07/Tue_Nov__7_15:39:30_2023/trajectory.h5,6,226,37.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-07-14/Fri_Jul_14_16:43:26_2023/trajectory.h5,9,247,27.444444444444443
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-09-21/Thu_Sep_21_17:55:55_2023/trajectory.h5,7,185,26.428571428571427
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-10/Sat_Feb_10_22:58:21_2024/trajectory.h5,7,360,51.42857142857143
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-08-21/Mon_Aug_21_17:20:13_2023/trajectory.h5,8,285,35.625
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-08-07/Mon_Aug__7_15:29:56_2023/trajectory.h5,6,205,34.166666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-09-01/Fri_Sep__1_23:46:16_2023/trajectory.h5,7,367,52.42857142857143
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-05-05/Fri_May__5_17:11:25_2023/trajectory.h5,3,127,42.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-07/Fri_Apr__7_13:31:06_2023/trajectory.h5,4,138,34.5
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-10-31/Tue_Oct_31_17:55:21_2023/trajectory.h5,5,283,56.6
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-05/Mon_Feb__5_13:34:24_2024/trajectory.h5,12,617,51.416666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-21/Sat_Oct_21_19:46:27_2023/trajectory.h5,3,113,37.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-28/Sun_May_28_21:24:27_2023/trajectory.h5,5,166,33.2
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-12/Thu_Oct_12_13:10:33_2023/trajectory.h5,13,436,33.53846153846154
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-06-05/Mon_Jun__5_17:52:21_2023/trajectory.h5,8,295,36.875
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-04/Mon_Dec__4_13:12:05_2023/trajectory.h5,4,146,36.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-27/Mon_Nov_27_15:38:21_2023/trajectory.h5,11,409,37.18181818181818
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-08-29/Tue_Aug_29_14:50:49_2023/trajectory.h5,6,220,36.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-04/Sun_Feb__4_18:27:39_2024/trajectory.h5,3,174,58.0
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-20/Sat_May_20_17:26:32_2023/trajectory.h5,6,213,35.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-12/Tue_Dec_12_16:15:28_2023/trajectory.h5,18,738,41.0
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-08/Thu_Jun__8_12:38:30_2023/trajectory.h5,8,303,37.875
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-05/Mon_Feb__5_13:35:04_2024/trajectory.h5,2,150,75.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-27/Fri_Oct_27_20:15:16_2023/trajectory.h5,2,71,35.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-19/Mon_Feb_19_15:00:13_2024/trajectory.h5,8,426,53.25
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-20/Thu_Jul_20_15:50:43_2023/trajectory.h5,3,96,32.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-07/Tue_Nov__7_16:47:11_2023/trajectory.h5,4,239,59.75
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-16/Thu_Nov_16_13:51:11_2023/trajectory.h5,21,710,33.80952380952381
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-04/Mon_Dec__4_13:04:50_2023/trajectory.h5,4,169,42.25
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-10-01/Sun_Oct__1_17:18:41_2023/trajectory.h5,6,173,28.833333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-20/Tue_Feb_20_10:44:58_2024/trajectory.h5,7,370,52.857142857142854
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-12/Tue_Dec_12_12:00:52_2023/trajectory.h5,18,792,44.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-04/Thu_May__4_14:23:19_2023/trajectory.h5,6,247,41.166666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-16/Fri_Jun_16_17:39:55_2023/trajectory.h5,5,232,46.4
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-26/Thu_Oct_26_14:44:30_2023/trajectory.h5,6,218,36.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-15/Thu_Feb_15_10:16:10_2024/trajectory.h5,6,261,43.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-16/Mon_Oct_16_10:45:06_2023/trajectory.h5,5,185,37.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-05/Tue_Dec__5_16:08:06_2023/trajectory.h5,8,270,33.75
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-09/Thu_Nov__9_11:08:03_2023/trajectory.h5,2,168,84.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAD/success/2023-12-17/Sun_Dec_17_15:47:25_2023/trajectory.h5,7,215,30.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-08-09/Wed_Aug__9_09:14:21_2023/trajectory.h5,5,138,27.6
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-09/Tue_May__9_11:27:58_2023/trajectory.h5,5,207,41.4
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-30/Thu_Nov_30_13:12:17_2023/trajectory.h5,3,516,172.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-12/Sun_Nov_12_23:04:46_2023/trajectory.h5,21,733,34.904761904761905
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-06/Tue_Feb__6_12:23:01_2024/trajectory.h5,5,204,40.8
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-13/Wed_Dec_13_14:17:24_2023/trajectory.h5,5,205,41.0
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-06/Wed_Dec__6_20:32:28_2023/trajectory.h5,13,436,33.53846153846154
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-22/Wed_Nov_22_13:41:12_2023/trajectory.h5,5,248,49.6
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-08/Thu_Feb__8_13:58:07_2024/trajectory.h5,7,285,40.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-04/Tue_Jul__4_21:16:19_2023/trajectory.h5,5,208,41.6
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-03/Wed_Jan__3_14:30:55_2024/trajectory.h5,3,113,37.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-11-20/Mon_Nov_20_11:28:32_2023/trajectory.h5,3,104,34.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/RAD/success/2023-12-16/Sat_Dec_16_22:17:46_2023/trajectory.h5,7,352,50.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-16/Thu_Nov_16_13:57:43_2023/trajectory.h5,4,774,193.5
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-18/Mon_Dec_18_21:00:46_2023/trajectory.h5,3,570,190.0
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-12-09/Sat_Dec__9_14:54:06_2023/trajectory.h5,25,1116,44.64
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-08-25/Fri_Aug_25_14:09:47_2023/trajectory.h5,5,207,41.4
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-17/Wed_Jan_17_14:24:34_2024/trajectory.h5,7,375,53.57142857142857
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-12-19/Tue_Dec_19_22:07:23_2023/trajectory.h5,6,204,34.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-03-08/Wed_Mar__8_16_36_52_2023/trajectory.h5,3,124,41.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-06-05/Mon_Jun__5_17:06:50_2023/trajectory.h5,3,129,43.0
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-11-02/Thu_Nov__2_00:43:42_2023/trajectory.h5,6,282,47.0
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-10-24/Tue_Oct_24_18:11:29_2023/trajectory.h5,11,415,37.72727272727273
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-08/Thu_Feb__8_16:40:11_2024/trajectory.h5,4,156,39.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-12/Wed_Jul_12_13:56:59_2023/trajectory.h5,6,303,50.5
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-11/Sun_Jun_11_14:36:58_2023/trajectory.h5,6,264,44.0
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-06-05/Mon_Jun__5_18:34:16_2023/trajectory.h5,4,135,33.75
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-23/Mon_Oct_23_17:48:56_2023/trajectory.h5,6,207,34.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-20/Mon_Nov_20_13:50:42_2023/trajectory.h5,8,264,33.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-16/Thu_Nov_16_12:25:59_2023/trajectory.h5,20,780,39.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-05/Mon_Feb__5_14:10:32_2024/trajectory.h5,14,507,36.214285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-29/Wed_Nov_29_20:19:36_2023/trajectory.h5,12,370,30.833333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-09-22/Fri_Sep_22_20:50:19_2023/trajectory.h5,6,157,26.166666666666668
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-30/Sun_Jul_30_11:27:32_2023/trajectory.h5,4,180,45.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-19/Mon_Feb_19_15:27:39_2024/trajectory.h5,13,388,29.846153846153847
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-23/Fri_Jun_23_16:25:28_2023/trajectory.h5,6,233,38.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-01/Mon_May__1_14:48:28_2023/trajectory.h5,5,227,45.4
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-04-12/Wed_Apr_12_15:26:47_2023/trajectory.h5,4,172,43.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-29/Mon_Jan_29_16:09:07_2024/trajectory.h5,8,309,38.625
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-06-02/Fri_Jun__2_17:48:13_2023/trajectory.h5,4,142,35.5
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-01-30/Tue_Jan_30_23:41:57_2024/trajectory.h5,8,328,41.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-08/Sat_Jul__8_12:08:49_2023/trajectory.h5,6,239,39.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-05/Tue_Dec__5_20:55:13_2023/trajectory.h5,7,330,47.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-29/Wed_Nov_29_16:40:30_2023/trajectory.h5,4,148,37.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-06-07/Wed_Jun__7_09:53:29_2023/trajectory.h5,6,265,44.166666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-11-21/Tue_Nov_21_19:23:36_2023/trajectory.h5,7,360,51.42857142857143
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-27/Fri_Oct_27_19:58:05_2023/trajectory.h5,2,66,33.0
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-08-06/Sun_Aug__6_22:50:46_2023/trajectory.h5,3,104,34.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-23/Tue_May_23_19:37:39_2023/trajectory.h5,7,268,38.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-01/Thu_Jun__1_17:01:09_2023/trajectory.h5,5,103,20.6
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-02/Fri_Jun__2_22:07:51_2023/trajectory.h5,6,191,31.833333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-01/Fri_Dec__1_17:44:58_2023/trajectory.h5,32,1523,47.59375
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-07/Thu_Dec__7_15:16:49_2023/trajectory.h5,3,390,130.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-03-07/Tue_Mar__7_17_47_37_2023/trajectory.h5,5,180,36.0
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-11/Mon_Dec_11_19:13:50_2023/trajectory.h5,70,3629,51.84285714285714
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-26/Thu_Oct_26_14:21:31_2023/trajectory.h5,4,197,49.25
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-29/Sat_Jul_29_20:38:35_2023/trajectory.h5,9,505,56.111111111111114
gs://xembodiment_data/r2d2/r2d2-data-full/RAD/success/2023-12-21/Thu_Dec_21_10:52:35_2023/trajectory.h5,24,958,39.916666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-09-22/Fri_Sep_22_15:58:58_2023/trajectory.h5,17,1010,59.411764705882355
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-05-31/Wed_May_31_10:18:55_2023/trajectory.h5,2,234,117.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-16/Thu_Nov_16_14:37:00_2023/trajectory.h5,8,274,34.25
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-15/Fri_Dec_15_22:12:48_2023/trajectory.h5,8,324,40.5
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-08-06/Sun_Aug__6_22:37:26_2023/trajectory.h5,4,206,51.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-25/Thu_Jan_25_15:00:44_2024/trajectory.h5,5,177,35.4
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-20/Mon_Nov_20_11:15:39_2023/trajectory.h5,2,264,132.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-03-02/Thu_Mar__2_15_14_16_2023/trajectory.h5,4,130,32.5
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-08-27/Sun_Aug_27_10:28:45_2023/trajectory.h5,4,164,41.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-08/Wed_Nov__8_11:09:47_2023/trajectory.h5,11,431,39.18181818181818
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-10-05/Thu_Oct__5_10:10:57_2023/trajectory.h5,4,83,20.75
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-12-19/Tue_Dec_19_18:11:55_2023/trajectory.h5,4,120,30.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-30/Thu_Nov_30_16:27:23_2023/trajectory.h5,11,461,41.90909090909091
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-07-14/Fri_Jul_14_16:56:50_2023/trajectory.h5,3,108,36.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-25/Thu_Jan_25_11:41:58_2024/trajectory.h5,6,244,40.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-06-13/Tue_Jun_13_01:29:24_2023/trajectory.h5,3,132,44.0
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-01/Thu_Feb__1_13:43:03_2024/trajectory.h5,6,309,51.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-19/Thu_Oct_19_17:07:21_2023/trajectory.h5,12,381,31.75
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-01/Thu_Feb__1_15:16:45_2024/trajectory.h5,3,199,66.33333333333333
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-08/Fri_Dec__8_19:49:50_2023/trajectory.h5,6,211,35.166666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-29/Wed_Nov_29_14:11:49_2023/trajectory.h5,6,221,36.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2024-01-16/Tue_Jan_16_22:52:03_2024/trajectory.h5,11,1224,111.27272727272727
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-02/Fri_Feb__2_21:40:08_2024/trajectory.h5,2,87,43.5
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-09-03/Sun_Sep__3_20:48:35_2023/trajectory.h5,10,534,53.4
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-12-18/Mon_Dec_18_17:14:46_2023/trajectory.h5,3,92,30.666666666666668
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-06/Mon_Nov__6_15:45:19_2023/trajectory.h5,9,494,54.888888888888886
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-24/Tue_Oct_24_13:58:53_2023/trajectory.h5,12,438,36.5
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-08-25/Fri_Aug_25_14:34:17_2023/trajectory.h5,5,148,29.6
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-06/Mon_Nov__6_16:20:52_2023/trajectory.h5,6,214,35.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-17/Sat_Jun_17_13:49:19_2023/trajectory.h5,7,187,26.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-03-02/Thu_Mar__2_14_58_21_2023/trajectory.h5,3,106,35.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-02/Fri_Jun__2_16:28:44_2023/trajectory.h5,10,597,59.7
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-24/Tue_Oct_24_18:21:27_2023/trajectory.h5,13,545,41.92307692307692
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-08-22/Tue_Aug_22_18:09:36_2023/trajectory.h5,3,110,36.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-04-27/Thu_Apr_27_15:52:57_2023/trajectory.h5,6,275,45.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-11-03/Fri_Nov__3_20:12:42_2023/trajectory.h5,4,124,31.0
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-01/Thu_Feb__1_00:33:26_2024/trajectory.h5,5,193,38.6
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-07-28/Fri_Jul_28_18:23:50_2023/trajectory.h5,31,1590,51.29032258064516
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-06-04/Sun_Jun__4_14:32:56_2023/trajectory.h5,8,220,27.5
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-06-17/Sat_Jun_17_21:37:46_2023/trajectory.h5,5,358,71.6
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-08-06/Sun_Aug__6_20:34:58_2023/trajectory.h5,6,173,28.833333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-18/Thu_May_18_20:45:52_2023/trajectory.h5,8,363,45.375
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-05-21/Sun_May_21_09:37:42_2023/trajectory.h5,5,124,24.8
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-17/Tue_Oct_17_15:48:54_2023/trajectory.h5,3,166,55.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-06-18/Sun_Jun_18_21:35:09_2023/trajectory.h5,6,180,30.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-01/Sat_Jul__1_00:41:42_2023/trajectory.h5,5,201,40.2
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-16/Tue_May_16_19:18:37_2023/trajectory.h5,4,135,33.75
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-08-17/Thu_Aug_17_19:25:07_2023/trajectory.h5,4,149,37.25
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-17/Wed_Jan_17_10:43:14_2024/trajectory.h5,5,226,45.2
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2024-01-01/Mon_Jan__1_10:13:10_2024/trajectory.h5,6,240,40.0
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-08-24/Thu_Aug_24_21:36:05_2023/trajectory.h5,8,417,52.125
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-17/Sat_Feb_17_23:30:46_2024/trajectory.h5,7,274,39.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-27/Mon_Nov_27_10:20:21_2023/trajectory.h5,3,165,55.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-17/Wed_Jan_17_16:27:08_2024/trajectory.h5,7,276,39.42857142857143
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-08-09/Wed_Aug__9_11:06:15_2023/trajectory.h5,7,242,34.57142857142857
